nodeId,x,y,z,phi_x,phi_y,phi_z
68,0.937145,-0.0836625,0.15,-0.011411456585,-0.154019171994,-9.51506454104e-05
69,1.00277,-0.0889025,0.1,0,0,0
70,1.00277,-0.0889025,0.15,7.88786385141e-05,-0.00352532458562,-0.000233262666069
71,0.974296,-0.086578,0.1,0,0,0
72,0.968946,-0.0861687,0.1,0,0,0
73,0.968946,-0.0861687,0.15,-0.00534086870837,-0.0725635638203,-2.05454774753e-05
74,0.974296,-0.086578,0.15,-0.00440178753823,-0.0598031332999,1.90236401685e-05
75,0.968182,-0.075624,0.1,5.32424413583e-24,0,0
76,0.972489,-0.0771835,0.1,0,0,0
77,0.972489,-0.0771835,0.15,-0.0062885749441,-0.0182378801998,2.02911506813e-05
78,0.968182,-0.075624,0.15,-0.00646084795709,-0.0187080750065,2.53884678933e-05
79,0.172628,0.0673466,0.1,0,0,0
80,0.177909,0.0678777,0.1,0,0,0
81,0.177909,0.0678777,0.15,-4.15091740822e-08,-2.77093105179e-06,1.17435859762e-08
82,0.172628,0.0673466,0.15,-1.45369466237e-07,-1.89764316122e-06,4.0690617543e-10
83,0.183244,0.0683825,0.1,1.29986456598e-27,0,0
84,0.183244,0.0683825,0.15,3.32980030266e-08,-3.42979313391e-06,2.12239068704e-08
85,0.193923,0.0692791,0.1,-1.29986456598e-27,0,0
86,0.199279,0.0696493,0.1,0,0,0
87,0.199279,0.0696493,0.15,1.26044532091e-07,-4.32467687725e-06,3.29056309315e-08
88,0.193923,0.0692791,0.15,1.12249656905e-07,-4.18099149127e-06,3.3520951317e-08
89,0.34459,0.0688976,0.1,0,0,0
90,0.34994,0.0684888,0.1,-1.62483020461e-28,0,0
91,0.34994,0.0684888,0.15,-2.79803725138e-08,-8.73530369969e-07,5.40706125928e-09
92,0.34459,0.0688976,0.15,-2.50983675938e-08,-8.38770631539e-07,5.49199039739e-09
93,0.328516,0.0699696,0.1,0,0,0
94,0.333877,0.0696371,0.1,-8.12415202876e-29,0,0
95,0.333877,0.0696371,0.15,-1.78660047041e-08,-7.59841727076e-07,5.51101763804e-09
96,0.328516,0.0699696,0.15,-1.42056620384e-08,-7.2413640951e-07,5.52242251721e-09
97,0.355291,0.06808,0.1,1.62483020461e-28,0,0
98,0.355291,0.06808,0.15,-2.96883084839e-08,-8.98946555541e-07,6.08718630042e-09
99,0.365913,0.0671155,0.1,0,0,0
100,0.370983,0.0666493,0.1,-3.24966040922e-28,0,0
101,0.370983,0.0666493,0.15,-2.30812527919e-08,-8.7166666789e-07,3.97333619839e-09
102,0.365913,0.0671155,0.15,-2.78151425668e-08,-9.0223083891e-07,4.21142662825e-09
103,0.161022,-0.0426295,0.1,0,0,0
104,0.156087,-0.0423016,0.1,0,0,0
105,0.156087,-0.0423016,0.15,-0.00494216962077,-0.0854776484359,-0.000374544579361
106,0.161022,-0.0426295,0.15,-0.00555347315561,-0.0970455147924,-0.000445833924508
107,0.150777,-0.0419382,0.1,0,0,0
108,0.150777,-0.0419382,0.15,-0.00430077691706,-0.0737666981148,-0.000311579589141
109,0.824016,-0.0279376,0.1,0,0,0
110,0.82847,-0.029303,0.1,-3.32765208203e-25,0,0
111,0.82847,-0.029303,0.15,-0.00127120955564,-0.00403353666199,1.02171625804e-05
112,0.824016,-0.0279376,0.15,-0.00116885327941,-0.00372474704421,1.16289538662e-05
113,0.882377,-0.0461785,0.1,-1.33106103396e-24,0,0
114,0.88674,-0.0475906,0.1,1.33106103396e-24,0,0
115,0.88674,-0.0475906,0.15,-0.00326501073292,-0.00990902567576,3.8893826099e-05
116,0.882377,-0.0461785,0.15,-0.00306510452239,-0.00933340312002,3.39018984186e-05
117,0.539045,0.0419681,0.1,-2.59972812623e-27,0,0
118,0.543877,0.0410528,0.1,0,0,0
119,0.543877,0.0410528,0.15,8.72194068122e-06,4.61666994414e-05,-1.36273119665e-07
120,0.539045,0.0419681,0.15,8.07179820249e-06,4.29873329144e-05,-1.26734859169e-07
121,0.549029,0.0400769,0.1,5.19945725818e-27,0,0
122,0.549029,0.0400769,0.15,9.43900184162e-06,4.96841190579e-05,-1.64459564467e-07
123,0.651887,0.0181129,0.1,-8.3191312108e-26,0,0
124,0.656625,0.0170098,0.1,0,0,0
125,0.656625,0.0170098,0.15,1.12828449494e-05,6.83493201668e-05,-1.66991266612e-07
126,0.651887,0.0181129,0.15,1.31194931272e-05,7.48917079813e-05,-1.73356275367e-07
127,0.113355,-0.0389032,0.1,0,0,0
128,0.108075,-0.0383793,0.1,0,0,0
129,0.108075,-0.0383793,0.15,-6.72566542962e-05,-0.00961401443934,-9.1137958356e-05
130,0.113355,-0.0389032,0.15,-0.000482754957941,-0.0146110079378,-0.000121428975481
131,0.118683,-0.0393971,0.1,0,0,0
132,0.118683,-0.0393971,0.15,-0.00093508191952,-0.0204800854785,-0.000148549154595
133,0.565452,-0.060686,0.1,0,0,0
134,0.560369,-0.0604416,0.1,0,0,0
135,0.560369,-0.0604416,0.15,-0.0476825225351,-0.987334871953,3.20689714094e-05
136,0.565452,-0.060686,0.15,-0.0476359073543,-0.983584436776,-3.64516130319e-06
137,0.608372,-0.0627347,0.1,-6.65530516978e-25,0,0
138,0.603002,-0.0624799,0.1,1.33106103396e-24,0,0
139,0.603002,-0.0624799,0.15,-0.0468461747866,-0.940328163938,0.000274007351188
140,0.608372,-0.0627347,0.15,-0.0467209826033,-0.932235527191,0.000451315809418
141,0.592263,-0.0619691,0.1,5.32424413583e-24,0,0
142,0.586893,-0.0617122,0.1,5.32424413583e-24,0,0
143,0.586893,-0.0617122,0.15,-0.0472447823536,-0.961999646943,4.11644932896e-05
144,0.592263,-0.0619691,0.15,-0.0471139179023,-0.955251056098,6.69637882633e-05
145,0.570784,-0.0609415,0.1,5.32424413583e-24,0,0
146,0.570784,-0.0609415,0.15,-0.047564199428,-0.979058087642,-6.08006679958e-06
147,0.581523,-0.0614553,0.1,0,0,0
148,0.581523,-0.0614553,0.15,-0.0473655594205,-0.968231900491,2.18010701911e-05
149,0.66892,-0.0658645,0.1,0,0,0
150,0.66892,-0.0658645,0.15,-0.044908713109,-0.825245993657,0.000681344679325
151,0.65663,-0.0652142,0.1,0,0,0
152,0.651315,-0.064933,0.1,0,0,0
153,0.651315,-0.064933,0.15,-0.0456310020085,-0.858992870199,0.000282774022328
154,0.65663,-0.0652142,0.15,-0.0454153150256,-0.849010684335,0.000340310028576
155,0.613741,-0.0629895,0.1,-5.32424413583e-24,0,0
156,0.613741,-0.0629895,0.15,-0.0466087139383,-0.92379561489,0.00069148154512
157,0.629848,-0.0637824,0.1,0,0,0
158,0.624481,-0.0634991,0.1,0,0,0
159,0.624481,-0.0634991,0.15,-0.0464503631248,-0.906145709514,0.00151997068815
160,0.629848,-0.0637824,0.15,-0.0463421475164,-0.897080942591,0.00115992750316
161,0.645948,-0.0646464,0.1,-2.66212206791e-24,0,0
162,0.645948,-0.0646464,0.15,-0.0458413486115,-0.868847128318,0.000358672286325
163,0.635215,-0.0640704,0.1,5.32424413583e-24,0,0
164,0.635215,-0.0640704,0.15,-0.0462015677977,-0.887867530064,0.000792425989834
165,0.737469,-0.0698078,0.1,0,0,0
166,0.732105,-0.0694965,0.1,0,0,0
167,0.732105,-0.0694965,0.15,-0.0404696806951,-0.684733859423,0.000144762513452
168,0.737469,-0.0698078,0.15,-0.0399770482469,-0.671472720512,0.000271431598451
169,0.721378,-0.0688683,0.1,-1.06484862602e-23,0,0
170,0.721378,-0.0688683,0.15,-0.0414502991593,-0.710695145921,0.000110541539905
171,0.752809,-0.00747,0.1,0,0,0
172,0.757268,-0.00868932,0.1,-1.66382604102e-25,0,0
173,0.757268,-0.00868932,0.15,-0.000266808599503,-0.000881502521309,2.95700155484e-06
174,0.752809,-0.00747,0.15,-0.000236605683561,-0.00078118916669,2.49482636947e-06
175,0.742833,-0.0701164,0.1,1.33106103396e-24,0,0
176,0.742833,-0.0701164,0.15,-0.03949819418,-0.658093409353,0.000511632936685
177,0.753551,-0.0707343,0.1,0,0,0
178,0.753551,-0.0707343,0.15,-0.0385973696411,-0.631339011064,0.00122060970725
179,0.807323,-0.0229387,0.1,0,0,0
180,0.807323,-0.0229387,0.15,-0.000836591132981,-0.00270098213195,9.37569973363e-06
181,0.816485,-0.0256769,0.1,0,0,0
182,0.816485,-0.0256769,0.15,-0.00101057085496,-0.00323805840868,9.48114457987e-06
183,0.979648,-0.0870197,0.1,-2.66212206791e-24,0,0
184,0.979648,-0.0870197,0.15,-0.00342220798411,-0.0475356671156,-1.79705293154e-05
185,0.155572,0.0653265,0.1,0,0,0
186,0.163075,0.0662727,0.1,0,0,0
187,0.163075,0.0662727,0.15,-4.40091457217e-07,3.60204301531e-07,-2.76222753995e-08
188,0.155572,0.0653265,0.15,-7.78034118503e-07,2.70980532462e-06,-5.87810992339e-08
189,0.134936,0.0624123,0.1,0,0,0
190,0.140152,0.0632237,0.1,0,0,0
191,0.140152,0.0632237,0.15,-1.82346920633e-06,9.45379097285e-06,-1.52623834308e-07
192,0.134936,0.0624123,0.15,-2.32901511562e-06,1.23860809504e-05,-1.90077698869e-07
193,0.15067,0.0646969,0.1,-1.29986456598e-27,0,0
194,0.15067,0.0646969,0.15,-1.04366210181e-06,4.52359848665e-06,-8.62312454385e-08
195,0.129926,0.0615995,0.1,0,0,0
196,0.129926,0.0615995,0.15,-2.87976719014e-06,1.54640506593e-05,-2.33541552577e-07
197,0.215385,0.0706137,0.1,0,0,0
198,0.220755,0.0708768,0.1,-6.49932182415e-28,0,0
199,0.220755,0.0708768,0.15,1.02872311811e-07,-3.90785066953e-06,3.25869580908e-08
200,0.215385,0.0706137,0.15,1.15579700592e-07,-4.11828678172e-06,3.30908244456e-08
201,0.204643,0.0700007,0.1,0,0,0
202,0.204643,0.0700007,0.15,1.29420235524e-07,-4.34688923715e-06,3.34987651059e-08
203,0.226147,0.0710904,0.1,-3.24966040922e-28,0,0
204,0.226147,0.0710904,0.15,8.9618333636e-08,-3.65535026535e-06,2.86346042552e-08
205,0.307002,0.0710483,0.1,0,0,0
206,0.3124,0.0708115,0.1,4.06207601438e-29,0,0
207,0.3124,0.0708115,0.15,-5.27343208025e-09,-6.78431708247e-07,5.98387559471e-09
208,0.307002,0.0710483,0.15,-3.23927533141e-09,-6.94729823668e-07,6.5685144416e-09
209,0.323139,0.0702981,0.1,-8.12415202876e-29,0,0
210,0.323139,0.0702981,0.15,-1.06883128224e-08,-6.96211653383e-07,6.17358178015e-09
211,0.301626,0.0712229,0.1,2.03103800719e-29,0,0
212,0.301626,0.0712229,0.15,-1.40964407088e-09,-7.31316655924e-07,6.35065007214e-09
213,0.375484,0.0662194,0.1,0,0,0
214,0.375484,0.0662194,0.15,-1.57979702344e-08,-8.18908943953e-07,3.60985545811e-09
215,0.387868,0.0649724,0.1,0,0,0
216,0.393162,0.0644176,0.1,0,0,0
217,0.393162,0.0644176,0.15,4.51483362581e-08,-3.64981075261e-07,1.44799423423e-09
218,0.387868,0.0649724,0.15,1.97540754103e-08,-5.56295811288e-07,2.0909789947e-09
219,0.414322,0.0618159,0.1,0,0,0
220,0.419363,0.0611475,0.1,6.49932182415e-28,0,0
221,0.419363,0.0611475,0.15,3.24831073128e-07,1.51237950402e-06,-7.81866318819e-09
222,0.414322,0.0618159,0.15,2.48388814497e-07,1.0175998409e-06,-6.20404809449e-09
223,0.398466,0.0637733,0.1,0,0,0
224,0.398466,0.0637733,0.15,8.19640606175e-08,-1.14534353907e-07,-2.99140225078e-10
225,0.409073,0.0624846,0.1,0,0,0
226,0.409073,0.0624846,0.15,1.82052847735e-07,5.75065486722e-07,-4.22440244404e-09
227,0.644298,0.0198798,0.1,0,0,0
228,0.644298,0.0198798,0.15,1.53913470689e-05,8.28603091246e-05,-2.25233188618e-07
229,0.769305,-0.012054,0.1,3.32765208203e-25,0,0
230,0.773716,-0.0132957,0.1,0,0,0
231,0.773716,-0.0132957,0.15,-0.000401247384149,-0.0013180771724,3.32292318063e-06
232,0.769305,-0.012054,0.15,-0.000360873106174,-0.00118731530471,3.06573611535e-06
233,0.86683,-0.078349,0.1,0,0,0
234,0.861509,-0.0779844,0.1,8.3191312108e-26,0,0
235,0.861509,-0.0779844,0.15,-0.0249278374958,-0.357098634258,0.000246308781773
236,0.86683,-0.078349,0.15,-0.0241109303395,-0.342814173959,0.000418504253654
237,0.856432,-0.0776336,0.1,0,0,0
238,0.856432,-0.0776336,0.15,-0.0257104797286,-0.37060476687,0.000157319044043
239,0.872186,-0.078716,0.1,-1.06484862602e-23,0,0
240,0.872186,-0.078716,0.15,-0.0232920419122,-0.328380162907,0.00065077276425
241,0.877556,-0.0791301,0.1,0,0,0
242,0.877556,-0.0791301,0.15,-0.022338376778,-0.313894156065,0.000355549421219
243,0.942224,-0.0840255,0.1,0,0,0
244,0.942224,-0.0840255,0.15,-0.0105229119028,-0.140693365206,8.90336776918e-05
245,0.963606,-0.08572,0.1,6.65530516978e-25,0,0
246,0.963606,-0.08572,0.15,-0.00640105380488,-0.0856914446629,5.63565466322e-05
247,0.145423,-0.0415721,0.1,0,0,0
248,0.145423,-0.0415721,0.15,-0.0036985761654,-0.0627263325629,-0.00029338035881
249,0.870442,-0.0423492,0.1,6.65530516978e-25,0,0
250,0.877955,-0.0447469,0.1,0,0,0
251,0.877955,-0.0447469,0.15,-0.00287302785193,-0.0087814733459,3.2584936591e-05
252,0.870442,-0.0423492,0.15,-0.00256860608162,-0.00789547615568,2.56401194687e-05
253,0.039828,0.037197,0.1,0,0,0
254,0.039828,0.037197,0.15,2.49087287917e-05,-4.55936796923e-05,2.71489326851e-06
255,0.554181,0.0390762,0.1,0,0,0
256,0.554181,0.0390762,0.15,1.01888112979e-05,5.32879502456e-05,-1.6454957652e-07
257,0.0910224,-0.036454,0.1,2.66212206791e-24,0,0
258,0.0861135,-0.0358225,0.1,0,0,0
259,0.0861135,-0.0358225,0.15,0.00113964109948,0.00290864144772,2.60208453116e-05
260,0.0910224,-0.036454,0.15,0.000931339127825,0.00101265571515,2.30559890736e-06
261,0.0808727,-0.0351114,0.1,5.32424413583e-24,0,0
262,0.0808727,-0.0351114,0.15,0.00130519086581,0.00434663881256,5.01436833908e-05
263,0.0985197,-0.0373488,0.1,0,0,0
264,0.0985197,-0.0373488,0.15,0.000552976327674,-0.0027448366078,-3.78723753514e-05
265,0.103028,-0.0378478,0.1,-1.33106103396e-24,0,0
266,0.103028,-0.0378478,0.15,0.000286858256393,-0.00561533607647,-6.22771171018e-05
267,0.124024,-0.039861,0.1,0,0,0
268,0.124024,-0.039861,0.15,-0.0014155184888,-0.0271941096845,-0.000170653701178
269,0.74802,-0.00616036,0.1,0,0,0
270,0.74802,-0.00616036,0.15,-0.000207166210633,-0.000683590656059,2.30058236968e-06
271,0.909663,-0.0814915,0.1,0,0,0
272,0.904314,-0.081094,0.1,0,0,0
273,0.904314,-0.081094,0.15,-0.0175962400886,-0.241069476832,0.000292733378319
274,0.909663,-0.0814915,0.15,-0.0166361483955,-0.226537910817,0.000308009680932
275,0.898959,-0.0807167,0.1,1.33106103396e-24,0,0
276,0.898959,-0.0807167,0.15,-0.018508107447,-0.25568914403,0.000115012473797
277,0.898792,-0.0516034,0.1,-3.32765208203e-25,0,0
278,0.898792,-0.0516034,0.15,-0.00386154927384,-0.0115874879784,2.63423040002e-05
279,0.915013,-0.0819046,0.1,0,0,0
280,0.915013,-0.0819046,0.15,-0.0156361195109,-0.21211546556,0.000223257147472
281,0.920317,-0.0823041,0.1,0,0,0
282,0.920317,-0.0823041,0.15,-0.0146763194769,-0.197961246164,0.000258109814548
283,0.915316,-0.0571262,0.1,2.66212206791e-24,0,0
284,0.919709,-0.0586277,0.1,1.33106103396e-24,0,0
285,0.919709,-0.0586277,0.15,-0.00497800950384,-0.0147094378782,3.53175617312e-05
286,0.915316,-0.0571262,0.15,-0.00473908030243,-0.0140503887319,3.82848417574e-05
287,0.985031,-0.0874714,0.1,0,0,0
288,0.985031,-0.0874714,0.15,-0.00246583947112,-0.0358191249843,-7.16954051082e-05
289,0.466839,0.054298,0.1,6.49932182415e-28,0,0
290,0.474385,0.0531381,0.1,-8.12415202876e-29,0,0
291,0.474385,0.0531381,0.15,2.14090903273e-06,1.23074335474e-05,-5.07546490033e-08
292,0.466839,0.054298,0.15,1.76899632535e-06,1.01721062677e-05,-3.45427641243e-08
293,0.571243,0.0357275,0.1,0,0,0
294,0.571243,0.0357275,0.15,1.26863591491e-05,6.52590706013e-05,-2.53779480489e-07
295,0.576065,0.0347811,0.1,0,0,0
296,0.576065,0.0347811,0.15,1.33799045349e-05,6.85977634914e-05,-3.37472587165e-07
297,0.0159357,-0.0181008,0.1,0,0,0
298,0.012178,-0.0159818,0.1,5.32424413583e-24,0,0
299,0.012178,-0.0159818,0.15,-0.000165888794959,3.25557203882e-05,2.93854455815e-06
300,0.0159357,-0.0181008,0.15,-7.64433146376e-05,0.00019578617278,1.88680550885e-05
301,0.683825,-0.066686,0.1,0,0,0
302,0.683825,-0.066686,0.15,-0.0441765077978,-0.794665127663,0.000663145247849
303,0.705288,-0.0679205,0.1,-2.66212206791e-24,0,0
304,0.705288,-0.0679205,0.15,-0.0428007615622,-0.747904117353,0.000365740193673
305,0.764809,-0.0107888,0.1,0,0,0
306,0.764809,-0.0107888,0.15,-0.00032342004619,-0.00106623551565,3.11271838434e-06
307,0.771177,-0.0718751,0.1,2.66212206791e-24,0,0
308,0.771177,-0.0718751,0.15,-0.0368182487198,-0.588245866215,0.000304495791397
309,0.851932,-0.0773221,0.1,2.66212206791e-24,0,0
310,0.851932,-0.0773221,0.15,-0.0263928314366,-0.382380857757,0.000104335133394
311,0.844538,-0.0768092,0.1,5.32424413583e-24,0,0
312,0.844538,-0.0768092,0.15,-0.0274922859257,-0.401416848183,5.5695325128e-05
313,0.888251,-0.0799488,0.1,5.32424413583e-24,0,0
314,0.882905,-0.0795508,0.1,0,0,0
315,0.882905,-0.0795508,0.15,-0.0213391323559,-0.299435806559,7.15701022955e-06
316,0.888251,-0.0799488,0.15,-0.0203777231679,-0.284922544671,-6.38822180723e-05
317,0.956402,-0.0713406,0.1,-1.06484862602e-23,0,0
318,0.963844,-0.0740114,0.1,0,0,0
319,0.963844,-0.0740114,0.15,-0.00652456140507,-0.0188840259422,6.48680964587e-05
320,0.956402,-0.0713406,0.15,-0.00648935613212,-0.0188134343664,7.54274557002e-05
321,0.167598,0.0668111,0.1,0,0,0
322,0.167598,0.0668111,0.15,-2.77906834256e-07,-8.30456434397e-07,-1.26533212055e-08
323,0.188577,0.0688433,0.1,-1.29986456598e-27,0,0
324,0.188577,0.0688433,0.15,8.23275483978e-08,-3.89092739777e-06,2.7517881532e-08
325,0.339238,0.0693046,0.1,1.62483020461e-28,0,0
326,0.339238,0.0693046,0.15,-2.14140585903e-08,-7.994223904e-07,6.28352823478e-09
327,0.360611,0.0676031,0.1,0,0,0
328,0.360611,0.0676031,0.15,-2.99215654173e-08,-9.1005876982e-07,5.028844691e-09
329,0.832853,-0.030647,0.1,-3.32765208203e-25,0,0
330,0.832853,-0.030647,0.15,-0.0013789303491,-0.00435906349309,9.83131057629e-06
331,0.0185381,0.0259693,0.1,0,0,0
332,0.0185381,0.0259693,0.15,6.61865467537e-05,-0.000121236178714,5.44897771025e-06
333,0.022097,0.0282351,0.1,0,0,0
334,0.0289023,0.0320577,0.1,0,0,0
335,0.0289023,0.0320577,0.15,4.75447588359e-05,-9.11410559775e-05,4.72570420958e-06
336,0.022097,0.0282351,0.15,6.15304092899e-05,-0.000114559597511,5.55755537823e-06
337,0.0327263,0.0340139,0.1,-6.65530516978e-25,0,0
338,0.0327263,0.0340139,0.15,3.9093532171e-05,-7.55349170176e-05,4.17936021138e-06
339,0.661477,0.0158711,0.1,8.3191312108e-26,0,0
340,0.661477,0.0158711,0.15,8.87111227671e-06,5.96461301529e-05,-1.54480496339e-07
341,0.665966,0.0147919,0.1,-1.66382604102e-25,0,0
342,0.673555,0.0129674,0.1,0,0,0
343,0.673555,0.0129674,0.15,3.78459349393e-07,2.9205672905e-05,-1.82477362682e-08
344,0.665966,0.0147919,0.15,6.06209556626e-06,4.95926688231e-05,-9.73282029261e-08
345,0.0756001,-0.0343525,0.1,-5.32424413583e-24,0,0
346,0.0704187,-0.0335129,0.1,0,0,0
347,0.0704187,-0.0335129,0.15,0.00147269675999,0.00570423177926,8.55890622379e-05
348,0.0756001,-0.0343525,0.15,0.00141560598655,0.00526412915853,7.33925094602e-05
349,0.0609081,-0.0318034,0.1,5.32424413583e-24,0,0
350,0.0533366,-0.0302848,0.1,0,0,0
351,0.0533366,-0.0302848,0.15,0.00127587409087,0.00475755841927,0.000103283048376
352,0.0609081,-0.0318034,0.15,0.00142463334064,0.00550421795656,9.80858529854e-05
353,0.0654274,-0.0326129,0.1,0,0,0
354,0.0654274,-0.0326129,0.15,0.00147200884664,0.00574834271403,8.66187196711e-05
355,0.555887,-0.060226,0.1,0,0,0
356,0.555887,-0.060226,0.15,-0.0477003137443,-0.990115490112,7.0996539457e-05
357,0.597632,-0.0622251,0.1,-2.66212206791e-24,0,0
358,0.597632,-0.0622251,0.15,-0.0469786886208,-0.948015997875,0.000136249485216
359,0.576154,-0.0611984,0.1,-5.32424413583e-24,0,0
360,0.576154,-0.0611984,0.15,-0.0474730207379,-0.973923780002,7.98804374681e-06
361,0.661568,-0.0654755,0.1,-1.33106103396e-24,0,0
362,0.661568,-0.0654755,0.15,-0.0452107915488,-0.83956515134,0.00043500552477
363,0.619111,-0.0632443,0.1,-1.06484862602e-23,0,0
364,0.619111,-0.0632443,0.15,-0.0465159864374,-0.91507198862,0.00103226124553
365,0.640581,-0.0643584,0.1,0,0,0
366,0.640581,-0.0643584,0.15,-0.046033843662,-0.878467656814,0.000536172435028
367,0.726741,-0.0691824,0.1,0,0,0
368,0.726741,-0.0691824,0.15,-0.0409655213941,-0.697820606266,0.000118021491256
369,0.748197,-0.0704251,0.1,0,0,0
370,0.748197,-0.0704251,0.15,-0.0390360552006,-0.644674975636,0.000822353539293
371,0.812056,-0.0243488,0.1,-1.66382604102e-25,0,0
372,0.812056,-0.0243488,0.15,-0.000923095834032,-0.00296861260687,9.4347687608e-06
373,0.893605,-0.0803353,0.1,5.32424413583e-24,0,0
374,0.893605,-0.0803353,0.15,-0.0194369111515,-0.270322690182,-2.63709268274e-06
375,0.894252,-0.0500939,0.1,0,0,0
376,0.894252,-0.0500939,0.15,-0.00363216537298,-0.0109399442834,2.74313593313e-05
377,0.925251,-0.0826712,0.1,0,0,0
378,0.925251,-0.0826712,0.15,-0.0138080501354,-0.184987240676,0.000358526155025
379,0.924052,-0.0600967,0.1,-2.66212206791e-24,0,0
380,0.924052,-0.0600967,0.15,-0.00520685634954,-0.0153468237884,4.52895998672e-05
381,0.145414,0.0640194,0.1,-2.59972812623e-27,0,0
