nodeId,x,y,z,phi_x,phi_y,phi_z
212,0.301626,0.0712229,0.15,9.2612700818e-08,1.13010642003e-05,-7.85227113719e-08
213,0.375484,0.0662194,0.1,1.35222108066e-27,0,0
214,0.375484,0.0662194,0.15,-2.3149599713e-06,-1.25763455158e-05,1.01883973906e-07
215,0.387868,0.0649724,0.1,0,0,0
216,0.393162,0.0644176,0.1,2.70444111509e-27,0,0
217,0.393162,0.0644176,0.15,-4.7730797988e-06,-3.27434255562e-05,2.71098946959e-07
218,0.387868,0.0649724,0.15,-3.90138385573e-06,-2.57234932763e-05,2.06387624407e-07
219,0.414322,0.0618159,0.1,2.70444111509e-27,0,0
220,0.419363,0.0611475,0.1,2.70444111509e-27,0,0
221,0.419363,0.0611475,0.15,-1.15984760448e-05,-8.03870830351e-05,3.62071901727e-07
222,0.414322,0.0618159,0.15,-9.99233909186e-06,-6.9692026724e-05,3.61959013494e-07
223,0.398466,0.0637733,0.1,0,0,0
224,0.398466,0.0637733,0.15,-5.89107191994e-06,-4.07171117021e-05,2.5502152826e-07
225,0.409073,0.0624846,0.1,-2.70444111509e-27,0,0
226,0.409073,0.0624846,0.15,-8.48213935116e-06,-5.92893498903e-05,3.32868374956e-07
227,0.644298,0.0198798,0.1,0,0,0
228,0.644298,0.0198798,0.15,0.000313105924425,0.00113125936565,-3.70460679685e-06
229,0.769305,-0.012054,0.1,0,0,0
230,0.773716,-0.0132957,0.1,0,0,0
231,0.773716,-0.0132957,0.15,0.00509051544208,0.0173144707653,-4.09361295215e-05
232,0.769305,-0.012054,0.15,0.00474816592026,0.0162224889719,-3.9821863026e-05
233,0.86683,-0.078349,0.1,2.21547813135e-23,0,0
234,0.861509,-0.0779844,0.1,-5.53869637461e-24,0,0
235,0.861509,-0.0779844,0.15,0.0698474128257,0.981794717325,-0.000717482874588
236,0.86683,-0.078349,0.15,0.069563319491,0.972365881976,-0.00121379646211
237,0.856432,-0.0776336,0.1,0,0,0
238,0.856432,-0.0776336,0.15,0.069925084952,0.987560910168,-0.000455968965138
239,0.872186,-0.078716,0.1,4.43095730893e-23,0,0
240,0.872186,-0.078716,0.15,0.0690900154339,0.959630645487,-0.00188485475705
241,0.877556,-0.0791301,0.1,1.10773906568e-23,0,0
242,0.877556,-0.0791301,0.15,0.0682546529715,0.943718321905,-0.00101180624764
243,0.942224,-0.0840255,0.1,-6.92337046826e-25,0,0
244,0.942224,-0.0840255,0.15,0.0409222878967,0.538030759235,-0.000335757225643
245,0.963606,-0.08572,0.1,-6.92337046826e-25,0,0
246,0.963606,-0.08572,0.15,0.0262815315132,0.34381978904,-0.000221293579209
247,0.145423,-0.0415721,0.1,-5.53869637461e-24,0,0
248,0.145423,-0.0415721,0.15,0.0129788721033,0.213436809282,0.000989873288043
249,0.870442,-0.0423492,0.1,0,0,0
250,0.877955,-0.0447469,0.1,-5.53869637461e-24,0,0
251,0.877955,-0.0447469,0.15,0.0198275469701,0.0609052628177,-0.000222254227732
252,0.870442,-0.0423492,0.15,0.0183480729164,0.0567426583108,-0.000179885777749
253,0.039828,0.037197,0.1,0,0,0
254,0.039828,0.037197,0.15,-9.84199163453e-05,0.000191433438396,-1.01830354611e-05
255,0.554181,0.0390762,0.1,0,0,0
256,0.554181,0.0390762,0.15,-5.27744329033e-05,-0.000327778151412,9.03403307836e-07
257,0.0910224,-0.036454,0.1,0,0,0
258,0.0861135,-0.0358225,0.1,-1.10773906568e-23,0,0
259,0.0861135,-0.0358225,0.15,-0.0032088454096,-0.0048685242366,-3.00276945715e-05
260,0.0910224,-0.036454,0.15,-0.00240273031096,0.00242070768361,5.39430719798e-05
261,0.0808727,-0.0351114,0.1,-1.10773906568e-23,0,0
262,0.0808727,-0.0351114,0.15,-0.00388441818763,-0.0106717986149,-0.0001154285845
263,0.0985197,-0.0373488,0.1,-5.53869637461e-24,0,0
264,0.0985197,-0.0373488,0.15,-0.000987603073243,0.0164025974921,0.000193284847267
265,0.103028,-0.0378478,0.1,2.7693481873e-24,0,0
266,0.103028,-0.0378478,0.15,-2.14486282745e-05,0.0267919453537,0.000275231346802
267,0.124024,-0.039861,0.1,-1.38467409365e-24,0,0
268,0.124024,-0.039861,0.15,0.00579181397324,0.100525914861,0.00061415948678
269,0.74802,-0.00616036,0.1,0,0,0
270,0.74802,-0.00616036,0.15,0.00332888148705,0.0116294967687,-3.74225957368e-05
271,0.909663,-0.0814915,0.1,-2.21547813135e-23,0,0
272,0.904314,-0.081094,0.1,1.10773906568e-23,0,0
273,0.904314,-0.081094,0.15,0.0605958193265,0.818047353493,-0.00101070592739
274,0.909663,-0.0814915,0.15,0.0584466847414,0.784590482673,-0.00106987599658
275,0.898959,-0.0807167,0.1,-2.7693481873e-24,0,0
276,0.898959,-0.0807167,0.15,0.0624588518151,0.849044537232,-0.000402676093809
277,0.898792,-0.0516034,0.1,-1.38467409365e-24,0,0
278,0.898792,-0.0516034,0.15,0.0243045645613,0.073177322757,-0.000163156348421
279,0.915013,-0.0819046,0.1,0,0,0
280,0.915013,-0.0819046,0.15,0.0560121699585,0.748848540585,-0.000782475214558
