nodeId,x,y,z,phi_x,phi_y,phi_z
1,1.00236,-0.0881502,0.1,8.59847873605e-23,0,0
2,1.004,-0.0890014,0.1,0,0,0
3,1.004,-0.0890014,0.15,-0.000360328248784,0.00530149931824,0.000643622602229
4,1.00236,-0.0881502,0.15,0.00260538302532,0.0109567366662,0.000470290297698
5,0.952897,-0.084872,0.1,0,0,0
6,0.94756,-0.0844413,0.1,0,0,0
7,0.94756,-0.0844413,0.15,0.0247784117105,0.327803000007,-0.000248562416702
8,0.952897,-0.084872,0.15,0.022145836418,0.293406969534,-0.000106924173117
9,0.958249,-0.0852761,0.1,0,0,0
10,0.958249,-0.0852761,0.15,0.0196791738502,0.258958355365,-0.000314058454483
11,0.140065,-0.0412148,0.1,0,0,0
12,0.134709,-0.0407917,0.1,0,0,0
13,0.134709,-0.0407917,0.15,-0.00510404855783,-0.0843123822216,-0.000568630842405
14,0.140065,-0.0412148,0.15,-0.0062185264787,-0.101767925598,-0.000656494035084
15,0.0440394,0.0389468,0.1,3.35878048663e-25,0,0
16,0.0482783,0.0406844,0.1,3.35878048663e-25,0,0
17,0.0482783,0.0406844,0.15,2.38521671765e-05,-3.35097211243e-05,2.97900134626e-06
18,0.0440394,0.0389468,0.15,3.6553819664e-05,-6.28772276412e-05,4.03648686557e-06
19,0.559146,0.0381017,0.1,0,0,0
20,0.563662,0.0372154,0.1,4.19847611585e-26,0,0
21,0.563662,0.0372154,0.15,-3.88469966427e-05,-0.000206583370722,6.02610669886e-07
22,0.559146,0.0381017,0.15,-3.73495185764e-05,-0.000199295757827,5.57864483079e-07
23,0.129366,-0.0403371,0.1,2.68702479535e-24,0,0
24,0.129366,-0.0403371,0.15,-0.00399814543375,-0.0684606313979,-0.000450199976199
25,0.735779,-0.0028717,0.1,6.71756198838e-25,0,0
26,0.743356,-0.00488488,0.1,-3.35878048663e-25,0,0
27,0.743356,-0.00488488,0.15,0.000811510667072,0.00275866145149,-1.07103444943e-05
28,0.735779,-0.0028717,0.15,0.000675713477199,0.00229864141945,-7.55057502174e-06
29,0.903463,-0.0531327,0.1,-5.37404959071e-24,0,0
30,0.907856,-0.0545707,0.1,0,0,0
31,0.907856,-0.0545707,0.15,0.0131216926691,0.0391962620129,-0.000170747988483
32,0.903463,-0.0531327,0.15,0.012505661483,0.0374541784022,-0.000119988582043
33,0.995066,-0.0882592,0.1,0,0,0
34,0.990347,-0.0878927,0.1,1.07480971512e-23,0,0
35,0.990347,-0.0878927,0.15,0.00456035852752,0.067181142187,0.000248235545083
36,0.995066,-0.0882592,0.15,0.00280502849517,0.0440619896915,0.000315643172758
37,0.055694,0.0434126,0.1,8.3969522317e-26,0,0
38,0.055694,0.0434126,0.15,6.86462173276e-06,1.01893497087e-05,1.34736988883e-06
39,0.00654038,0.0161572,0.1,0,1.67939024331e-25,0
40,0.0121963,0.0214907,0.1,-1.34351239768e-24,0,0
41,0.0121963,0.0214907,0.15,0.000121036702995,-0.000226619585832,7.7720873908e-06
42,0.00654038,0.0161572,0.15,7.41308388569e-05,-0.000177646502336,-4.16820902209e-06
43,0.694562,-0.0672861,0.1,5.37404959071e-24,0,0
44,0.68919,-0.0669854,0.1,0,0,0
45,0.68919,-0.0669854,0.15,0.0472216200914,0.827059503327,-0.000748438757943
46,0.694562,-0.0672861,0.15,0.0487729507645,0.848411021408,-0.000908051996694
47,0.678496,-0.0663887,0.1,-2.68702479535e-24,0,0
48,0.673414,-0.0661052,0.1,5.37404959071e-24,0,0
49,0.673414,-0.0661052,0.15,0.0423632317972,0.757719374097,-0.000770023654239
50,0.678496,-0.0663887,0.15,0.043979967248,0.781090288798,-0.000674176063948
51,0.699925,-0.0676033,0.1,0,0,0
52,0.699925,-0.0676033,0.15,0.0503161096472,0.868498906598,-0.000605789547136
53,0.716014,-0.0685542,0.1,-1.07480971512e-23,0,0
54,0.710651,-0.0682377,0.1,-5.37404959071e-24,0,0
55,0.710651,-0.0682377,0.15,0.0531315909283,0.904655374219,-0.000230369676312
56,0.716014,-0.0685542,0.15,0.0544011420238,0.920564378332,-0.000130294174202
57,0.763795,-0.0713974,0.1,-5.37404959071e-24,0,0
58,0.758859,-0.0710778,0.1,-1.07480971512e-23,0,0
59,0.758859,-0.0710778,0.15,0.0619299699316,0.993412997281,-0.00130884471862
60,0.763795,-0.0713974,0.15,0.0625324186884,0.995991222553,-0.000899610993943
61,0.79514,-0.0193544,0.1,-1.67939024331e-25,0,0
62,0.802701,-0.0215789,0.1,3.35878048663e-25,0,0
63,0.802701,-0.0215789,0.15,0.00278813065365,0.00910500691474,-3.12147270642e-05
64,0.79514,-0.0193544,0.15,0.00241462399693,0.00794709465859,-3.44116228589e-05
65,0.937145,-0.0836625,0.1,0,0,0
66,0.932668,-0.0833009,0.1,1.07480971512e-23,0,0
67,0.932668,-0.0833009,0.15,0.0315561759392,0.422075617266,2.40004369549e-05
68,0.937145,-0.0836625,0.15,0.0294442705909,0.394266151426,0.000247470949731
69,1.00277,-0.0889025,0.1,0,0,0
70,1.00277,-0.0889025,0.15,2.79356971618e-05,0.0101756251612,0.000588392262027
71,0.974296,-0.086578,0.1,-2.68702479535e-24,0,0
72,0.968946,-0.0861687,0.1,5.37404959071e-24,0,0
73,0.968946,-0.0861687,0.15,0.0142471563188,0.191124779457,5.33111165363e-05
74,0.974296,-0.086578,0.15,0.0118174749096,0.15818444433,-5.30009945501e-05
75,0.968182,-0.075624,0.1,0,0,0
76,0.972489,-0.0771835,0.1,1.07480971512e-23,0,0
77,0.972489,-0.0771835,0.15,0.0176373327229,0.0511376334477,-6.5306969958e-05
78,0.968182,-0.075624,0.15,0.0181895224304,0.0526569875494,-7.81760781669e-05
79,0.172628,0.0673466,0.1,0,0,0
80,0.177909,0.0678777,0.1,0,0,0
81,0.177909,0.0678777,0.15,-1.09742882509e-07,-5.22390486853e-06,1.99182570915e-08
82,0.172628,0.0673466,0.15,-3.30809102259e-07,-3.35330589457e-06,-3.80258687426e-09
83,0.183244,0.0683825,0.1,0,0,0
84,0.183244,0.0683825,0.15,5.23659804469e-08,-6.66381597017e-06,3.98487870956e-08
85,0.193923,0.0692791,0.1,-2.62404719173e-27,0,0
86,0.199279,0.0696493,0.1,2.62404719173e-27,0,0
87,0.199279,0.0696493,0.15,2.65137954682e-07,-8.75698812326e-06,6.55961498278e-08
88,0.193923,0.0692791,0.15,2.30479310271e-07,-8.38283685946e-06,6.62000502194e-08
89,0.34459,0.0688976,0.1,0,0,0
90,0.34994,0.0684888,0.1,0,0,0
91,0.34994,0.0684888,0.15,2.33996428588e-07,4.80283230048e-06,-2.72711834026e-08
92,0.34459,0.0688976,0.15,2.37998068097e-07,4.79739222282e-06,-2.83763444672e-08
93,0.328516,0.0699696,0.1,0,0,0
94,0.333877,0.0696371,0.1,0,0,0
95,0.333877,0.0696371,0.15,2.23154137594e-07,4.50665006909e-06,-2.80081266339e-08
96,0.328516,0.0699696,0.15,2.07928823031e-07,4.24304130511e-06,-2.68923574686e-08
97,0.355291,0.06808,0.1,0,0,0
98,0.355291,0.06808,0.15,2.20045405775e-07,4.69826282118e-06,-2.99959730364e-08
99,0.365913,0.0671155,0.1,-1.31202410343e-27,0,0
100,0.370983,0.0666493,0.1,0,0,0
101,0.370983,0.0666493,0.15,9.00046382879e-08,3.61469051036e-06,-1.45888691273e-08
102,0.365913,0.0671155,0.15,1.47768710647e-07,4.10692160867e-06,-1.77107773242e-08
103,0.161022,-0.0426295,0.1,0,0,0
104,0.156087,-0.0423016,0.1,-5.37404959071e-24,0,0
105,0.156087,-0.0423016,0.15,-0.00946670558801,-0.162471233645,-0.000709035500924
