nodeId,x,y,z,phi_x,phi_y,phi_z
280,0.920317,-0.0823041,0.1,0,0.247725166684,0
281,0.920317,-0.0823041,0.15,0,0.247725166684,0
282,0.915316,-0.0571262,0.1,0,0.2629153622,0
283,0.919709,-0.0586277,0.1,0,0.249575265197,0
284,0.919709,-0.0586277,0.15,0,0.249575265197,0
285,0.915316,-0.0571262,0.15,0,0.2629153622,0
286,0.985031,-0.0874714,0.1,0,0.0470091692285,0
287,0.985031,-0.0874714,0.15,0,0.0470091692285,0
288,0.466839,0.054298,0.1,0,0.994578341439,0
289,0.474385,0.0531381,0.1,0,0.996763883907,0
290,0.474385,0.0531381,0.15,0,0.996763883907,0
291,0.466839,0.054298,0.15,0,0.994578341439,0
292,0.571243,0.0357275,0.1,0,0.97505747394,0
293,0.571243,0.0357275,0.15,0,0.97505747394,0
294,0.576065,0.0347811,0.1,0,0.971583418729,0
295,0.576065,0.0347811,0.15,0,0.971583418729,0
296,0.0159357,-0.0181008,0.1,0,0.0500425678887,0
297,0.012178,-0.0159818,0.1,0,0.0382489829107,0
298,0.012178,-0.0159818,0.15,0,0.0382489829107,0
299,0.0159357,-0.0181008,0.15,0,0.0500425678887,0
300,0.683825,-0.066686,0.1,0,0.837828309434,0
301,0.683825,-0.066686,0.15,0,0.837828309434,0
302,0.705288,-0.0679205,0.1,0,0.799141083819,0
303,0.705288,-0.0679205,0.15,0,0.799141083819,0
304,0.764809,-0.0107888,0.1,0,0.673456203669,0
305,0.764809,-0.0107888,0.15,0,0.673456203669,0
306,0.771177,-0.0718751,0.1,0,0.658533699095,0
307,0.771177,-0.0718751,0.15,0,0.658533699095,0
308,0.851932,-0.0773221,0.1,0,0.448574155681,0
309,0.851932,-0.0773221,0.15,0,0.448574155681,0
310,0.844538,-0.0768092,0.1,0,0.469212032342,0
311,0.844538,-0.0768092,0.15,0,0.469212032342,0
312,0.888251,-0.0799488,0.1,0,0.343902587136,0
313,0.882905,-0.0795508,0.1,0,0.359623896135,0
314,0.882905,-0.0795508,0.15,0,0.359623896135,0
315,0.888251,-0.0799488,0.15,0,0.343902587136,0
316,0.956402,-0.0713406,0.1,0,0.136539307344,0
317,0.963844,-0.0740114,0.1,0,0.113343328732,0
